Date,Close
2022-07-11,0.7723796963691711
2022-07-12,0.7695385813713074
2022-07-13,0.7673831582069397
2022-07-14,0.7691775560379028
2022-07-15,0.7628929018974304
2022-07-18,0.768674910068512
2022-07-19,0.7703388333320618
2022-07-20,0.776946485042572
2022-07-21,0.7762166857719421
2022-07-22,0.7765181064605713
2022-07-25,0.7737183570861816
2022-07-26,0.7781677842140198
2022-07-27,0.7767775058746338
2022-07-28,0.7802076935768127
2022-07-29,0.7808229923248291
2022-08-01,0.7802990674972534
2022-08-02,0.7786282300949097
2022-08-03,0.7759215831756592
2022-08-04,0.7779921889305115
2022-08-05,0.7769887447357178
2022-08-08,0.7725288271903992
2022-08-09,0.7777864336967468
2022-08-10,0.7760420441627502
2022-08-11,0.7828401327133179
2022-08-12,0.7835209369659424
2022-08-15,0.7825031876564026
2022-08-16,0.7749775648117065
2022-08-17,0.7784887552261353
2022-08-18,0.7741256356239319
2022-08-19,0.7723737359046936
2022-08-22,0.7692130208015442
2022-08-23,0.766395092010498
2022-08-24,0.7717240452766418
2022-08-25,0.7709922194480896
2022-08-26,0.7729409337043762
2022-08-29,0.7656205296516418
2022-08-30,0.7691538333892822
2022-08-31,0.7639711499214172
2022-09-01,0.7609654664993286
2022-09-02,0.7607455253601074
2022-09-05,0.7608786225318909
2022-09-06,0.7616726756095886
2022-09-07,0.7602366209030151
2022-09-08,0.7616204619407654
2022-09-09,0.7644792795181274
2022-09-12,0.7678722143173218
2022-09-13,0.7704219818115234
2022-09-14,0.7597283124923706
2022-09-15,0.7598495483398438
2022-09-16,0.7548878788948059
2022-09-19,0.7542502284049988
2022-09-20,0.7550930976867676
2022-09-21,0.7483349442481995
2022-09-22,0.7419112920761108
2022-09-23,0.7423298358917236
2022-09-26,0.7363336086273193
2022-09-27,0.7293626666069031
2022-09-28,0.7287302017211914
2022-09-29,0.733788788318634
2022-09-30,0.7312881350517273
2022-10-03,0.7253051400184631
2022-10-04,0.7337779998779297
2022-10-05,0.740444540977478
2022-10-06,0.735413134098053
2022-10-07,0.7277491092681885
2022-10-10,0.7282207608222961
2022-10-11,0.7259528040885925
2022-10-12,0.7250842452049255
2022-10-13,0.7238142490386963
2022-10-14,0.7267389297485352
2022-10-17,0.7217611074447632
2022-10-18,0.729240357875824
2022-10-19,0.7285337448120117
2022-10-20,0.7260687947273254
2022-10-21,0.7258316278457642
2022-10-24,0.7328047752380371
2022-10-25,0.7301828861236572
2022-10-26,0.7343923449516296
2022-10-27,0.7378984093666077
2022-10-28,0.7372184991836548
2022-10-31,0.7348564267158508
2022-11-01,0.7347160577774048
2022-11-02,0.7343222498893738
2022-11-03,0.7291180491447449
2022-11-04,0.7276749014854431
2022-11-07,0.740055501461029
2022-11-08,0.7410975694656372
2022-11-09,0.7454119920730591
2022-11-10,0.7392895221710205
2022-11-11,0.7501031160354614
2022-11-14,0.7544892430305481
2022-11-15,0.750485897064209
2022-11-16,0.7533807754516602
2022-11-17,0.7498781681060791
2022-11-18,0.7506718635559082
2022-11-21,0.7475573420524597
2022-11-22,0.7436990141868591
2022-11-23,0.7483629584312439
2022-11-24,0.7494229674339294
2022-11-25,0.7498162984848022
2022-11-28,0.7457343935966492
2022-11-29,0.741295337677002
2022-11-30,0.7361818552017212
2022-12-01,0.7456009387969971
2022-12-02,0.7442968487739563
2022-12-05,0.7438262104988098
2022-12-06,0.7359434366226196
2022-12-07,0.7326329350471497
2022-12-08,0.7326543927192688
2022-12-09,0.735418438911438
2022-12-12,0.7323163747787476
2022-12-13,0.733659565448761
2022-12-14,0.7377133369445801
2022-12-15,0.7379964590072632
2022-12-16,0.7321608662605286
2022-12-19,0.7305349111557007
2022-12-20,0.7329766154289246
2022-12-21,0.7353265285491943
2022-12-22,0.7346081733703613
2022-12-23,0.7333098649978638
2022-12-26,0.7358514070510864
2022-12-27,0.737626314163208
2022-12-28,0.7393715381622314
2022-12-29,0.7353265285491943
2022-12-30,0.7378984093666077
2023-01-02,0.739202082157135
2023-01-03,0.7375174760818481
2023-01-04,0.7313095927238464
2023-01-05,0.7415592074394226
2023-01-06,0.7374685406684875
2023-01-09,0.7443134188652039
2023-01-10,0.746619701385498
2023-01-11,0.7444409132003784
2023-01-12,0.7446016073226929
2023-01-13,0.7476076483726501
2023-01-16,0.7464803457260132
2023-01-17,0.746391236782074
2023-01-18,0.7468259930610657
2023-01-19,0.7409712672233582
2023-01-20,0.7427323460578918
2023-01-23,0.7478871941566467
2023-01-24,0.7479375600814819
2023-01-25,0.7476747632026672
2023-01-26,0.7473729848861694
2023-01-27,0.7509706616401672
2023-01-30,0.7516988515853882
2023-01-31,0.747171938419342
2023-02-01,0.7515406608581543
2023-02-02,0.7532956600189209
2023-02-03,0.7509424090385437
2023-02-06,0.7462853789329529
2023-02-07,0.743992269039154
2023-02-08,0.7468203902244568
2023-02-09,0.743770956993103
2023-02-10,0.7435663342475891
2023-02-13,0.7486487030982971
2023-02-14,0.7500131130218506
2023-02-15,0.7495914697647095
2023-02-16,0.7467925548553467
2023-02-17,0.742225170135498
2023-02-20,0.741729736328125
2023-02-21,0.7433286309242249
2023-02-22,0.7388307452201843
2023-02-23,0.7382580041885376
2023-02-24,0.7383779287338257
2023-02-27,0.7356349229812622
2023-02-28,0.736702561378479
2023-03-01,0.7328584790229797
2023-03-02,0.735856831073761
2023-03-03,0.7355753779411316
2023-03-06,0.7351319789886475
2023-03-07,0.7344193458557129
2023-03-08,0.7273785471916199
2023-03-09,0.7246691584587097
2023-03-10,0.7230135202407837
2023-03-13,0.7265435457229614
2023-03-14,0.7280563712120056
2023-03-15,0.7305188775062561
2023-03-16,0.7264854907989502
2023-03-17,0.7289108037948608
2023-03-20,0.7294052243232727
2023-03-21,0.7314754128456116
2023-03-22,0.7294584512710571
2023-03-23,0.7290382981300354
2023-03-24,0.7290223836898804
2023-03-27,0.7284700274467468
2023-03-28,0.732380747795105
2023-03-29,0.7356564998626709
2023-03-30,0.7372945547103882
2023-03-31,0.7395410537719727
2023-04-03,0.7406419515609741
2023-04-04,0.7443965673446655
2023-04-05,0.7441583871841431
2023-04-06,0.7432568073272705
2023-04-07,0.7410151958465576
2023-04-10,0.7405213713645935
2023-04-11,0.7405542135238647
2023-04-12,0.7428040504455566
2023-04-13,0.7440476417541504
2023-04-14,0.7496252059936523
2023-04-17,0.7482229471206665
2023-04-18,0.7467144727706909
2023-04-19,0.7467758059501648
2023-04-20,0.7425007820129395
2023-04-21,0.7417957186698914
2023-04-24,0.7386397123336792
2023-04-25,0.7388962507247925
2023-04-26,0.7343006730079651
2023-04-27,0.7336380481719971
2023-04-28,0.7353103756904602
2023-05-01,0.7375121116638184
2023-05-02,0.7378984093666077
2023-05-03,0.7342413067817688
2023-05-04,0.7335734367370605
2023-05-05,0.7394808530807495
2023-05-08,0.7473841309547424
2023-05-09,0.7478089332580566
2023-05-10,0.7476635575294495
2023-05-11,0.7478256821632385
2023-05-12,0.7411249876022339
2023-05-15,0.7377895712852478
2023-05-16,0.7426661252975464
2023-05-17,0.7419938445091248
2023-05-18,0.7425724267959595
2023-05-19,0.740867018699646
2023-05-22,0.7413997650146484
2023-05-23,0.7405816912651062
2023-05-24,0.7407736778259277
2023-05-25,0.7359163761138916
2023-05-26,0.7329658269882202
2023-05-29,0.7348078489303589
2023-05-30,0.7352400422096252
2023-05-31,0.7353103756904602
2023-06-01,0.737136960029602
2023-06-02,0.7438815832138062
2023-06-05,0.7446959614753723
2023-06-06,0.7436050176620483
2023-06-07,0.746346652507782
2023-06-08,0.7478536367416382
2023-06-09,0.7483909726142883
2023-06-12,0.7498050332069397
2023-06-13,0.7483349442481995
2023-06-14,0.7510495781898499
2023-06-15,0.7503901720046997
2023-06-16,0.7563209533691406
2023-06-19,0.7576905488967896
2023-06-20,0.7570309042930603
2023-06-21,0.7561094164848328
2023-06-22,0.7598206996917725
2023-06-23,0.7606934905052185
2023-06-26,0.7596071362495422
2023-06-27,0.7604562640190125
2023-06-28,0.7577077746391296
2023-06-29,0.7546144127845764
2023-06-30,0.7547169327735901
2023-07-03,0.7547169327735901
2023-07-04,0.7548308968544006
2023-07-05,0.7562294006347656
2023-07-06,0.7526776194572449
2023-07-07,0.7482005953788757
2023-07-10,0.7531254291534424
2023-07-11,0.7533524632453918
2023-07-12,0.7559893131256104
2023-07-13,0.7585641741752625
2023-07-14,0.7626311182975769
2023-07-17,0.7561436891555786
2023-07-18,0.7574896812438965
2023-07-19,0.7595205903053284
2023-07-20,0.7597051858901978
2023-07-21,0.7590593695640564
2023-07-24,0.7562008500099182
2023-07-25,0.7590363621711731
2023-07-26,0.7583168745040894
2023-07-27,0.7573118805885315
2023-07-28,0.7560293078422546
2023-07-31,0.7546600699424744
2023-08-01,0.7580351233482361
2023-08-02,0.7536646723747253
2023-08-03,0.7494341731071472
2023-08-04,0.7490299940109253
2023-08-07,0.7477753758430481
2023-08-08,0.747875988483429
2023-08-09,0.7448789477348328
2023-08-10,0.7452231645584106
2023-08-11,0.7437819838523865
2023-08-14,0.7440587282180786
2023-08-15,0.7430082559585571
2023-08-16,0.7412843704223633
2023-08-17,0.738737940788269
2023-08-18,0.7382689118385315
2023-08-21,0.7384651899337769
2023-08-22,0.7383888363838196
2023-08-23,0.7380019426345825
2023-08-24,0.7394425868988037
2023-08-25,0.7360084652900696
2023-08-28,0.7356186509132385
2023-08-29,0.7352346181869507
2023-08-30,0.7375229597091675
2023-08-31,0.7388088703155518
2023-09-01,0.7402088642120361
2023-09-04,0.7355915904045105
2023-09-05,0.7353644371032715
2023-09-06,0.7331969141960144
2023-09-07,0.7331916093826294
2023-09-08,0.7308071851730347
2023-09-11,0.7338372468948364
2023-09-12,0.7364475131034851
2023-09-13,0.7379528880119324
2023-09-14,0.7378712296485901
2023-09-15,0.7399295568466187
2023-09-18,0.7395410537719727
2023-09-19,0.7414547204971313
2023-09-20,0.7438981533050537
2023-09-21,0.7420214414596558
2023-09-22,0.7419773936271667
2023-09-25,0.7420048713684082
2023-09-26,0.7434723377227783
2023-09-27,0.7396668791770935
2023-09-28,0.7406858801841736
2023-09-29,0.7412348985671997
2023-10-02,0.7367187738418579
2023-10-03,0.7311919331550598
2023-10-04,0.7294424772262573
2023-10-05,0.7275795936584473
2023-10-06,0.7296234965324402
2023-10-09,0.7320054769515991
2023-10-10,0.7363499402999878
2023-10-11,0.7361818552017212
2023-10-12,0.7355915904045105
2023-10-13,0.7307911515235901
2023-10-16,0.7329068183898926
2023-10-17,0.734516441822052
2023-10-18,0.7324396967887878
2023-10-19,0.7291924953460693
2023-10-20,0.7291126847267151
2023-10-23,0.7297672033309937
2023-10-24,0.7305402159690857
2023-10-25,0.7277172803878784
2023-10-26,0.7244853973388672
2023-10-27,0.7239032983779907
2023-10-30,0.7213237881660461
2023-10-31,0.7231390476226807
2023-11-01,0.7206376194953918
2023-11-02,0.7228358387947083
2023-11-03,0.7274314761161804
2023-11-06,0.7320322394371033
2023-11-07,0.7300708889961243
2023-11-08,0.726295530796051
2023-11-09,0.7249948978424072
2023-11-10,0.7242702841758728
2023-11-13,0.7246954441070557
2023-11-14,0.72455894947052
2023-11-15,0.7299589514732361
2023-11-16,0.7308124899864197
2023-11-17,0.7271616458892822
2023-11-20,0.7289161086082458
2023-11-21,0.7286452054977417
2023-11-22,0.7298737168312073
2023-11-23,0.730326771736145
2023-11-24,0.7301934957504272
2023-11-27,0.7336488366127014
2023-11-28,0.7349158525466919
2023-11-29,0.7373000383377075
2023-11-30,0.7358243465423584
2023-12-01,0.7376535534858704
2023-12-04,0.7413612604141235
2023-12-05,0.7386069893836975
2023-12-06,0.7357810139656067
2023-12-07,0.7357377409934998
2023-12-08,0.735369861125946
2023-12-11,0.7363336086273193
2023-12-12,0.736485481262207
2023-12-13,0.7361059784889221
2023-12-14,0.7402965426445007
2023-12-15,0.7458789944648743
2023-12-18,0.7472947835922241
2023-12-19,0.746391236782074
2023-12-20,0.7499512434005737
2023-12-21,0.748603880405426
2023-12-22,0.7527909874916077
2023-12-25,0.7543298602104187
2023-12-26,0.7547169327735901
2023-12-27,0.7578513622283936
2023-12-28,0.7574610114097595
2023-12-29,0.7558807134628296
2024-01-01,0.7553326487541199
2024-01-02,0.7551729083061218
2024-01-03,0.7506380081176758
2024-01-04,0.7491927742958069
2024-01-05,0.7487832307815552
2024-01-08,0.7485141754150391
2024-01-09,0.749119758605957
2024-01-10,0.7468706369400024
2024-01-11,0.7474679946899414
2024-01-12,0.7473897337913513
2024-01-15,0.7457455396652222
2024-01-16,0.744280219078064
2024-01-17,0.7412898540496826
2024-01-18,0.7405871152877808
2024-01-19,0.7414987087249756
2024-01-22,0.7445129156112671
2024-01-23,0.7419553399085999
2024-01-24,0.7431628704071045
2024-01-25,0.7393496632575989
2024-01-26,0.7419663667678833
2024-01-29,0.7432733774185181
2024-01-30,0.7456343173980713
2024-01-31,0.7461739778518677
2024-02-01,0.7442968487739563
2024-02-02,0.7472166419029236
2024-02-05,0.7423849701881409
2024-02-06,0.7383888363838196
2024-02-07,0.7413282990455627
2024-02-08,0.7427213191986084
2024-02-09,0.7429420948028564
2024-02-12,0.7430635094642639
2024-02-13,0.7432015538215637
2024-02-14,0.7371478080749512
2024-02-15,0.738623321056366
2024-02-16,0.7426496744155884
2024-02-19,0.741960883140564
2024-02-20,0.7408505082130432
2024-02-21,0.7395410537719727
2024-02-22,0.7409054040908813
2024-02-23,0.7417626976966858
2024-02-26,0.74034583568573
2024-02-27,0.7406694293022156
2024-02-28,0.739005446434021
2024-02-29,0.7365126013755798
2024-03-01,0.7367187738418579
2024-03-04,0.7378767132759094
2024-03-05,0.7368110418319702
2024-03-06,0.7358351945877075
2024-03-07,0.7400445938110352
2024-03-08,0.7433839440345764
2024-03-11,0.7415922284126282
2024-03-12,0.7419773936271667
2024-03-13,0.7411195039749146
2024-03-14,0.7425944805145264
2024-03-15,0.7386779189109802
2024-03-18,0.7382198572158813
2024-03-19,0.7388361692428589
2024-03-20,0.7367513179779053
2024-03-21,0.7422857880592346
2024-03-22,0.7392622232437134
2024-03-25,0.7346728444099426
2024-03-26,0.7361276745796204
2024-03-27,0.7363227605819702
2024-03-28,0.7360517978668213
2024-03-29,0.7387706637382507
2024-04-01,0.7395410537719727
2024-04-02,0.7367187738418579
2024-04-03,0.7372292876243591
2024-04-04,0.7394371032714844
2024-04-05,0.7383070588111877
2024-04-08,0.7350725531578064
2024-04-09,0.7368762493133545
2024-04-10,0.7367622256278992
2024-04-11,0.730620265007019
2024-04-12,0.7306256294250488
2024-04-15,0.7268498539924622
2024-04-16,0.7253577709197998
2024-04-17,0.7236518263816833
2024-04-18,0.7261214852333069
2024-04-19,0.72625333070755
2024-04-22,0.7278549671173096
2024-04-23,0.7299004197120667
2024-04-24,0.7320322394371033
2024-04-25,0.7297033071517944
2024-04-26,0.7321715950965881
2024-04-29,0.7322842478752136
2024-04-30,0.7317055463790894
2024-05-01,0.7258474230766296
2024-05-02,0.7287036180496216
2024-05-03,0.7317323088645935
2024-05-06,0.730380117893219
2024-05-07,0.7314807176589966
2024-05-08,0.728162407875061
2024-05-09,0.7284806966781616
2024-05-10,0.7311117649078369
2024-05-13,0.7311545014381409
2024-05-14,0.7317590713500977
2024-05-15,0.7324504852294922
2024-05-16,0.7354563474655151
2024-05-17,0.7345055937767029
2024-05-20,0.7348672151565552
2024-05-21,0.7341604828834534
2024-05-22,0.7331216931343079
2024-05-23,0.7305135726928711
2024-05-24,0.7282207608222961
2024-05-27,0.7317429780960083
2024-05-28,0.7337349057197571
2024-05-29,0.7328155040740967
2024-05-30,0.7290223836898804
2024-05-31,0.7308178544044495
2024-06-03,0.7342737317085266
2024-06-04,0.7337456941604614
2024-06-05,0.7311972379684448
2024-06-06,0.7304602265357971
2024-06-07,0.7316252589225769
2024-06-10,0.7267969846725464
2024-06-11,0.7266808152198792
2024-06-12,0.7270136475563049
2024-06-13,0.7287620306015015
2024-06-14,0.7277491092681885
2024-06-17,0.728173017501831
2024-06-18,0.7292190790176392
2024-06-19,0.7290648818016052
2024-06-20,0.7296181321144104
2024-06-21,0.7307431101799011
2024-06-24,0.7298578023910522
2024-06-25,0.7321769595146179
2024-06-26,0.7320054769515991
2024-06-27,0.7296873331069946
2024-06-28,0.7299643158912659
2024-07-01,0.7313844561576843
2024-07-02,0.7279185652732849
2024-07-03,0.7311652302742004
2024-07-04,0.7334980964660645
2024-07-05,0.7344732284545898
2024-07-08,0.733245313167572
2024-07-09,0.7337026596069336
2024-07-10,0.7336757183074951
2024-07-11,0.7343654036521912
2024-07-12,0.7339772582054138
2024-07-15,0.7328155040740967
2024-07-16,0.7312079668045044
2024-07-17,0.7315556406974792
2024-07-18,0.7310636639595032
2024-07-19,0.7298204302787781
2024-07-22,0.7295542359352112
2024-07-23,0.7266808152198792
2024-07-24,0.7253841161727905
2024-07-25,0.7240972518920898
2024-07-26,0.723625659942627
2024-07-29,0.7231703996658325
2024-07-30,0.7217194437980652
2024-07-31,0.7220425009727478
2024-08-01,0.7242020964622498
2024-08-02,0.7204299569129944
2024-08-05,0.7203002572059631
2024-08-06,0.7243595123291016
2024-08-07,0.7253472805023193
2024-08-08,0.7270241975784302
2024-08-09,0.7280457615852356
2024-08-12,0.7280192971229553
2024-08-13,0.7276802062988281
2024-08-14,0.7294424772262573
2024-08-15,0.729091465473175
2024-08-16,0.728141188621521
2024-08-19,0.7310850024223328
2024-08-20,0.7336757183074951
2024-08-21,0.7343599796295166
2024-08-22,0.7361981272697449
2024-08-23,0.735110342502594
2024-08-26,0.7403020262718201
2024-08-27,0.7417242527008057
2024-08-28,0.7436215877532959
2024-08-29,0.7420048713684082
2024-08-30,0.7413393259048462
2024-09-02,0.7413448095321655
2024-09-03,0.7408888936042786
2024-09-04,0.7383670210838318
2024-09-05,0.7402965426445007
2024-09-06,0.7407352328300476
2024-09-09,0.7373489141464233
2024-09-10,0.7372456192970276
2024-09-11,0.7347754240036011
2024-09-12,0.7364638447761536
2024-09-13,0.7366048693656921
2024-09-16,0.7365017533302307
2024-09-17,0.7360355854034424
2024-09-18,0.7357214689254761
2024-09-19,0.7347160577774048
2024-09-20,0.7373163104057312
2024-09-23,0.7372347712516785
2024-09-24,0.7391256093978882
2024-09-25,0.7451009750366211
2024-09-26,0.7417187094688416
2024-09-27,0.7420765161514282
2024-09-30,0.7402582168579102
2024-10-01,0.7392512559890747
2024-10-02,0.741037130355835
2024-10-03,0.7404720187187195
2024-10-04,0.7381054162979126
2024-10-07,0.7364203929901123
2024-10-08,0.7343222498893738
2024-10-09,0.7324934005737305
2024-10-10,0.7294318675994873
2024-10-11,0.7275002002716064
2024-10-14,0.7256262302398682
2024-10-15,0.7244853973388672
2024-10-16,0.7256314754486084
2024-10-17,0.7270084023475647
2024-10-18,0.7248635292053223
2024-10-21,0.724658727645874
2024-10-22,0.722882866859436
2024-10-23,0.7237879633903503
2024-10-24,0.7227156758308411
2024-10-25,0.7218496799468994
2024-10-28,0.7196522951126099
2024-10-29,0.7199527621269226
2024-10-30,0.7187625765800476
2024-10-31,0.7190106511116028
2024-11-01,0.7176072001457214
2024-11-04,0.7184527516365051
2024-11-05,0.7193882465362549
2024-11-06,0.7229090332984924
2024-11-07,0.7169383764266968
2024-11-08,0.7211209535598755
2024-11-11,0.7190210223197937
2024-11-12,0.7183133959770203
2024-11-13,0.7170771956443787
2024-11-14,0.7146583199501038
2024-11-15,0.7111616730690002
2024-11-18,0.7099298238754272
2024-11-19,0.7131446599960327
2024-11-20,0.716589093208313
2024-11-21,0.7159220576286316
2024-11-22,0.7153075933456421
2024-11-25,0.7177308201789856
2024-11-26,0.7093003392219543
2024-11-27,0.7115867733955383
2024-11-28,0.7129464149475098
2024-11-29,0.7139185667037964
2024-12-02,0.7136434316635132
2024-12-03,0.7120985388755798
2024-12-04,0.7109392285346985
2024-12-05,0.7105754613876343
2024-12-06,0.7131904363632202
2024-12-09,0.7068236470222473
2024-12-10,0.7056167125701904
2024-12-11,0.7054972052574158
2024-12-12,0.7067686915397644
2024-12-13,0.703373372554779
2024-12-16,0.7029432058334351
2024-12-17,0.7025086283683777
2024-12-18,0.6988266706466675
2024-12-19,0.6915150880813599
2024-12-20,0.6942949891090393
2024-12-23,0.6963157653808594
2024-12-24,0.6956908702850342
2024-12-25,0.6962818503379822
2024-12-26,0.6966893672943115
2024-12-27,0.6939432621002197
2024-12-30,0.6942805051803589
2024-12-31,0.6968737840652466
2025-01-02,0.695671558380127
2025-01-03,0.6942998170852661
2025-01-06,0.692520797252655
2025-01-07,0.697418212890625
2025-01-08,0.6961801052093506
2025-01-09,0.6955553889274597
2025-01-10,0.6943672895431519
2025-01-13,0.6937265992164612
2025-01-14,0.6962430477142334
2025-01-15,0.6967912912368774
2025-01-16,0.6980217695236206
2025-01-17,0.6946470737457275
2025-01-20,0.6908797025680542
2025-01-21,0.699173629283905
2025-01-22,0.6972187757492065
2025-01-23,0.6947532296180725
2025-01-24,0.6954876780509949
2025-01-27,0.6951637864112854
2025-01-28,0.6943962574005127
2025-01-29,0.694449245929718
2025-01-30,0.6944926381111145
2025-01-31,0.6899882555007935
2025-02-03,0.6794863343238831
2025-02-04,0.6935774683952332
2025-02-05,0.6976419687271118
2025-02-06,0.6985533237457275
2025-02-07,0.6990025639533997
2025-02-10,0.6977490782737732
2025-02-11,0.6975154280662537
2025-02-12,0.7000301480293274
2025-02-13,0.6992664337158203
2025-02-14,0.7046173810958862
2025-02-17,0.7050197124481201
2025-02-18,0.7049700617790222
2025-02-19,0.7047613263130188
2025-02-20,0.7022274732589722
2025-02-21,0.7054175734519958
2025-02-24,0.7036505341529846
2025-02-25,0.7004762887954712
2025-02-26,0.6992664337158203
2025-02-27,0.6975446939468384
2025-02-28,0.6923529505729675
2025-03-03,0.6924728155136108
2025-03-04,0.6901311278343201
2025-03-05,0.694584310054779
2025-03-06,0.697418212890625
2025-03-07,0.6997361779212952
2025-03-10,0.6958845853805542
2025-03-11,0.6930534839630127
2025-03-12,0.6928854584693909
2025-03-13,0.6962963938713074
2025-03-14,0.6932024359703064
2025-03-17,0.695932924747467
2025-03-18,0.699540376663208
2025-03-19,0.6993251442909241
2025-03-20,0.6983727812767029
2025-03-21,0.6981923580169678
2025-03-24,0.6977052688598633
2025-03-25,0.6985142827033997
2025-03-26,0.7006235718727112
2025-03-27,0.6995453238487244
2025-03-28,0.6989341378211975
2025-03-31,0.698855996131897
2025-04-01,0.6948932409286499
2025-04-02,0.6996872425079346
2025-04-03,0.7034080028533936
2025-04-04,0.7101768255233765
2025-04-07,0.7021929025650024
2025-04-08,0.7023557424545288
2025-04-09,0.7016066908836365
2025-04-10,0.709154486656189
2025-04-11,0.716794490814209
2025-04-14,0.7207778692245483
2025-04-15,0.7194244861602783
2025-04-16,0.7164863348007202
2025-04-17,0.7215163111686707
2025-04-22,0.7228410243988037
2025-04-23,0.7221729159355164
2025-04-24,0.7207674384117126
2025-04-25,0.7216048240661621
2025-04-28,0.7209389805793762
2025-04-29,0.7230605483055115
2025-04-30,0.7232331037521362
2025-05-01,0.7251842021942139
2025-05-02,0.7222041487693787
2025-05-05,0.7234686017036438
2025-05-06,0.72348952293396
2025-05-07,0.726248025894165
2025-05-08,0.722846269607544
2025-05-09,0.7181586623191833
2025-05-12,0.7181844115257263
2025-05-13,0.7156044244766235
2025-05-14,0.7177720069885254
2025-05-15,0.7153587341308594
2025-05-16,0.7166044116020203
2025-05-19,0.7167122960090637
2025-05-20,0.7164915204048157
2025-05-21,0.7189434170722961
2025-05-22,0.7214590907096863
2025-05-23,0.7216048240661621
2025-05-26,0.7279503345489502
2025-05-27,0.7280246019363403
2025-05-28,0.7241129279136658
2025-05-29,0.7219642996788025
2025-05-30,0.7243384718894958
2025-06-02,0.7285337448120117
2025-06-03,0.7293573617935181
2025-06-04,0.7291286587715149
2025-06-05,0.731042206287384
2025-06-06,0.7317055463790894
2025-06-09,0.730428159236908
2025-06-10,0.7299856543540955
2025-06-11,0.7316198945045471
2025-06-12,0.7317590713500977
2025-06-13,0.7354834079742432
2025-06-16,0.7361602187156677
2025-06-17,0.7366753816604614
2025-06-18,0.7308018207550049
2025-06-19,0.7301401495933533
2025-06-20,0.7301668524742126
2025-06-23,0.7278391122817993
2025-06-24,0.7284064292907715
2025-06-25,0.7285125255584717
2025-06-26,0.7292882204055786
2025-06-27,0.7329712510108948
2025-06-30,0.730919361114502
2025-07-01,0.7350022792816162
2025-07-02,0.7329068183898926
2025-07-03,0.7359921932220459
2025-07-04,0.7367568016052246
2025-07-07,0.7351157665252686
2025-07-08,0.7317805290222168
2025-07-09,0.7316145300865173
2025-07-10,0.7307804822921753
2025-07-11,0.7322627305984497
2025-07-14,0.7307804822921753
2025-07-15,0.7296766638755798
2025-07-16,0.7290542721748352
2025-07-17,0.7304975390434265
2025-07-18,0.7280192971229553
2025-07-21,0.7286505103111267
2025-07-22,0.7312186360359192
2025-07-23,0.7350617051124573
2025-07-24,0.735213041305542
2025-07-25,0.7331055402755737
2025-07-28,0.7298151254653931
2025-07-29,0.7281040549278259
2025-07-30,0.726010799407959
2025-07-31,0.7233168482780457
2025-08-01,0.7216569185256958
2025-08-04,0.7257789373397827
2025-08-05,0.7263219356536865
2025-08-06,0.7261795401573181
2025-08-07,0.7278444170951843
2025-08-08,0.7281995415687561
2025-08-11,0.7271299362182617
