datetime,open,high,low,close,volume,return
20230725,33.451,33.6665,33.2823,33.4885,7351400,-0.0027902963480105347
20230726,33.0575,33.451,32.8794,33.2917,7789500,-0.005875744777020797
20230727,33.3479,33.4697,32.2797,32.4765,8116600,-0.02448649168922057
20230728,32.7389,33.2261,32.7389,33.1886,5800200,0.021927355321023967
20230731,33.3011,33.5447,33.1324,33.5353,6252100,0.010446311579044076
20230801,33.2542,33.5541,33.0293,33.5166,5300000,-0.0005588616194701634
20230802,33.2823,33.376,32.8138,33.3198,5751300,-0.005870816096020026
20230803,33.3573,33.8914,33.2167,33.4041,5120800,0.0025308572010820374
20230804,33.5072,33.6571,33.2074,33.2823,5642700,-0.00364669505484716
20230807,33.4331,33.6593,33.3012,33.5368,5232400,0.007644448336304288
20230808,32.7358,33.631,32.6698,33.5933,4898900,0.0016859545156271416
20230809,33.9231,34.3754,33.6404,34.0268,5588300,0.012903290276565116
20230810,34.0079,34.2246,33.0091,33.2918,6220100,-0.021600888170296817
20230811,33.1693,33.6027,33.1221,33.4331,5137100,0.0042457901605239545
20230814,33.3577,33.3766,33.1221,33.2918,4881200,-0.004227839640577713
20230815,33.1127,33.2823,32.7641,33.0844,4530000,-0.0062268304283843445
20230816,33.141,33.565,32.9337,32.9525,5074700,-0.003987598136261372
20230817,33.4614,33.565,32.8395,32.8583,5196700,-0.00285935691558048
20230818,32.6039,33.32,32.5379,33.2258,4144600,0.01118428216939571
20230821,33.3106,33.4425,32.7264,33.0279,3910100,-0.005955836909610102
20230822,33.0185,33.2446,32.9902,33.1504,4067300,0.003709141577543651
20230823,32.8489,33.565,32.6133,33.4143,4288700,0.007958866684265153
20230824,33.1598,33.7535,33.1504,33.1975,4935500,-0.0064861006746393945
20230825,33.5368,33.5462,33.0468,33.3483,3447000,0.0045415518150349055
20230828,33.3577,34.1493,33.3577,33.9231,4512200,0.01723667947639318
20230829,33.9231,34.1304,33.6687,34.0173,5790700,0.002777434488969055
20230830,34.1398,34.3189,33.8948,33.9702,6897800,-0.0013850390661532819
20230831,34.1398,34.2341,33.7252,34.1021,10010600,0.003883735217859119
20230901,34.4508,35.0821,34.4414,34.6864,8386800,0.01713172474336866
